,start,end,finished,random,prompt,consent,Facebook,polcon,update_polcon,informative_polcon,accurate_polcon,persuasive_polcon,like_polcon,comment_polcon,polnon,update_polnon,informative_polnon,accurate_polnon,persuasive_polnon,like_polnon,comment_polnon,apolcon,update_apolcon,informative_apolcon,accurate_apolcon,persuasive_apolcon,like_apolcon,comment_apolcon,apolnon,update_apolnon,informative_apolnon,accurate_apolnon,persuasive_apolnon,like_apolnon,comment_apolnon,update_noarticle,informative_noarticle,accurate_noarticle,persuasive_noarticle,like_noarticle,comment_noarticle,part1,part2,part3,attach1,attach2,attach3,attach4,attach5,attach6,attach7,attach8,attach9,attach10,gopstereo1,gopstereo2,gopstereo3,gopstereo4,gopstereo5,gopstereo6,gopstereo7,gopstereo8,gopstereo9,gopstereo10,gopstereo11,gopstereo12,demstereo1,demstereo2,demstereo3,demstereo4,demstereo5,demstereo6,demstereo7,demstereo8,demstereo9,demstereo10,demstereo11,demstereo12,gopvoter1,gopvoter2,gopvoter3,gopvoter4,gopvoter5,gopvoter6,gopvoter7,gopvoter8,gopvoter9,gopvoter10,gopvoter11,gopvoter12,demvoter1,demvoter2,demvoter3,demvoter4,demvoter5,demvoter6,demvoter7,demvoter8,demvoter9,demvoter10,demvoter11,demvoter12,amvoter_gop1,amvoter_gop2,amvoter_gop3,amvoter_gop4,amvoter_gop5,amvoter_gop6,amvoter_gop7,amvoter_gop8,amvoter_gop9,amvoter_gop10,amvoter_gop11,amvoter_gop12,amvoter_gop13,amvoter_dem1,amvoter_dem2,amvoter_dem3,amvoter_dem4,amvoter_dem5,amvoter_dem6,amvoter_dem7,amvoter_dem8,amvoter_dem9,amvoter_dem10,amvoter_dem11,amvoter_dem12,amvoter_dem13,interest,code,Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function.,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,promptdescrip,treatarticle,IDrownum,Filename.1
183,2/12/16 12:06,2/12/16 12:14,1,2834,informative,1,1,NA,,,,,,,NA,,,,,,,1,,"The article was about cell phone use, specifically in adults. The article's slant was that parents are addicted to their phones and neglect their children as a result. It cites that in days of yore, phones being big and not portable, allowed parents to give their children the attention they deserved. The article was editorial and didn't provide any facts or figures, just anecdotal evidence.",,,,,NA,,,,,,,,,,,,,1,1,NA,3,2,2,2,3,3,3,2,3,3,4,3,4,3,4,4,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,60,60,15,50,90,80,0,80,20,50,80,50,0,0,20,90,50,0,45,40,0,40,20,10,35,1,1,outputinformative_3_183,1,65,60.1,91.68,17.46,7.8,16.25,29.23,84.62,49.23,10.77,6.15,0,0,0,0,6.15,4.62,7.69,10.77,9.23,4.62,7.69,3.08,12.31,3.08,1.54,0,0,1.54,1.54,0,1.54,0,0,1.54,21.54,3.08,0,0,0,18.46,4.62,4.62,0,3.08,3.08,4.62,4.62,0,4.62,0,1.54,0,1.54,0,0,9.23,3.08,0,6.15,0,0,6.15,6.15,0,6.15,0,4.62,1.54,1.54,0,0,0,0,0,0,0,0,0,0,0,15.38,6.15,6.15,0,0,0,0,0,0,3.08,0,0,outputinformative,3,183,outputinformative_3_183
184,2/12/16 12:07,2/12/16 12:17,1,6083,persuasive,1,1,1,,,,"This story states that a person who captured and shared video taken at Houston Planned Parenthood has been indicted. If conviceted, he could face 20 years in prison. His videos make it appear that Planned parenthood is selling ""fully intact"" bodies of unborn babies.  He also implies that Planned Parenthood is delivering live babies and purposefully leaving them to die. / Planned Parenthood has not been charged for their alleged actions. / This article is clearly written from a conservative standpoing and provides no useful details to support the allegations against Planned Parenthood.  If there were any proof that PP was doing what this man has accused them of, there would certainly be an investigation.  The man who made and released this video is clearly a right-wing nut. It is right that he is being charged because he is spreading false information that could have a very negative affect on the operations of Planned Parenthood.",,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,2,NA,3,2,3,3,3,4,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,26,100,96,67,53,94,91,70,100,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputpersuasive_1_184,1,154,29.79,86.52,1,74.18,17.11,29.22,85.06,51.95,14.94,5.19,0,0,0,3.25,1.95,9.74,5.19,7.14,13.64,4.55,5.19,1.95,21.43,0,0,1.95,0.65,0.65,2.6,2.6,0,0,0,0,15.58,5.19,0,0,4.55,12.99,0.65,3.9,3.25,2.6,2.6,2.6,2.6,2.6,0,0,2.6,1.3,1.3,0,0,10.39,4.55,4.55,0.65,0.65,0,5.19,11.69,0,6.49,1.95,3.9,0.65,1.95,1.95,0,1.3,0,0.65,0,0,0,0,0,0,10.39,5.84,1.3,0,0,0,0,0.65,1.3,0,0,1.3,outputpersuasive,1,184,outputpersuasive_1_184
185,2/12/16 12:09,2/12/16 12:17,1,5920,statusupdate,1,1,NA,,,,,,,1,People are finding whatever ways and schemes to shut down a practice that is around to help women who can not afford to get help or treatment anywhere which includes birth control and many other services than just abortion. I'm glad they got charged for what they have done.,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,1,NA,2,3,2,2,2,2,3,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,80,80,20,50,90,80,10,50,50,40,75,60,10,0,25,50,50,20,60,35,50,50,25,65,60,2,1,outputstatusupdate_2_185,1,49,28.22,58.08,59.54,64.46,24.5,22.45,89.8,57.14,18.37,6.12,2.04,0,0,0,4.08,12.24,2.04,14.29,12.24,6.12,6.12,2.04,16.33,6.12,2.04,8.16,0,2.04,2.04,2.04,0,0,0,0,14.29,0,0,2.04,0,14.29,2.04,2.04,0,4.08,0,8.16,0,0,0,0,2.04,0,2.04,2.04,0,14.29,4.08,2.04,8.16,4.08,0,4.08,16.33,0,10.2,0,8.16,2.04,4.08,0,0,0,0,0,0,0,0,0,0,0,6.12,4.08,0,0,0,0,0,0,0,2.04,0,0,outputstatusupdate,2,185,outputstatusupdate_2_185
186,2/11/16 14:08,2/12/16 12:18,1,3427,informative,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,"A study was done on rats to see if consistent attention is needed for babies. The studies showed that it was important that parents give babies consistent attention for their emotional development. When they were not given consistent attention, they could not feel as much pleasure.",,,,,,,,,,,3,NA,3,1,3,1,1,1,2,2,1,2,2,5,4,4,2,4,4,5,4,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30,50,35,0,75,50,5,30,1,10,80,5,0,0,50,75,25,5,30,20,5,5,5,60,5,1,1,outputinformative_4_186,1,46,40.37,66.81,9.25,66.89,15.33,26.09,91.3,50,13.04,6.52,0,0,0,0,6.52,6.52,4.35,10.87,13.04,2.17,6.52,4.35,26.09,4.35,2.17,2.17,0,2.17,6.52,4.35,2.17,0,0,0,15.22,6.52,0,0,0,19.57,8.7,0,6.52,2.17,0,6.52,6.52,4.35,0,2.17,0,0,0,0,0,4.35,2.17,0,2.17,0,0,15.22,8.7,0,4.35,0,2.17,2.17,6.52,0,0,0,0,0,0,0,0,0,0,0,8.7,6.52,2.17,0,0,0,0,0,0,0,0,0,outputinformative,4,186,outputinformative_4_186
187,2/12/16 12:09,2/12/16 12:19,1,6999,accurate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,Yes Planned Parenthood should get federal funding in the case for rapes. It is wrong for Planned Parenthood to give abortions right. There are some victims in the world though that have no place to turn but there. For woman it is a good thing to have such an establishment in that case. So yes they should receive funding only in the case for victims of rape.,,,,3,NA,1,2,3,2,3,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,100,0,0,0,100,0,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputaccurate_5_187,1,67,79.52,67.28,10.38,1,13.4,17.91,92.54,56.72,8.96,1.49,0,0,0,0,1.49,7.46,7.46,17.91,10.45,8.96,4.48,1.49,14.93,1.49,0,0,0,1.49,8.96,1.49,7.46,0,2.99,0,8.96,2.99,0,1.49,0,7.46,0,0,2.99,1.49,0,2.99,0,0,0,0,4.48,0,1.49,4.48,0,13.43,2.99,2.99,2.99,2.99,1.49,0,11.94,0,13.43,2.99,10.45,1.49,0,0,0,2.99,0,0,2.99,0,0,2.99,0,0,7.46,7.46,0,0,0,0,0,0,0,0,0,0,outputaccurate,5,187,outputaccurate_5_187
188,2/12/16 12:14,2/12/16 12:21,1,5656,like,1,1,NA,,,,,,,NA,,,,,,,1,,,,,"Family is all that we have.  Spending quality time with your kids doesn't mean being present while on the phone.  Truly being present means to engage with your child.   I am so glad I was born in the 80s and had a chance to grow up spending quality time with my parents, without smart phones.  My mom had time to play with me at the park.  Parents nowadays are too busy playing candy crush.  For pete's sake, put down the smart phones and raise your children!",,NA,,,,,,,,,,,,,3,NA,3,2,2,2,2,2,3,2,2,2,2,4,2,2,2,2,2,2,2,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,12,39,1,11,0,36,37,10,45,80,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,outputlike_3_188,1,86,73.69,89.95,83.08,99,12.29,13.95,90.7,52.33,11.63,10.47,5.81,1.16,3.49,0,0,1.16,5.81,16.28,11.63,3.49,4.65,2.33,20.93,5.81,0,0,0,1.16,8.14,8.14,0,0,0,0,17.44,4.65,0,1.16,0,6.98,2.33,0,0,1.16,2.33,1.16,3.49,0,3.49,0,1.16,0,0,0,1.16,9.3,4.65,0,4.65,0,0,4.65,12.79,0,17.44,2.33,5.81,9.3,1.16,3.49,1.16,2.33,0,0,0,0,0,0,0,0,12.79,6.98,2.33,0,0,0,1.16,0,0,2.33,0,0,outputlike,3,188,outputlike_3_188
189,2/12/16 12:19,2/12/16 12:26,1,3313,accurate,1,1,1,,,This article is about the decision of the Texas grand jury to indict the man who made a video tape appearing to show Planned Parenthood selling fetal tissue. The author calls Planned Parenthood an abortion business and says that the videos exposed Planned Parenthood for selling baby body parts.,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,1,NA,3,2,3,2,3,3,3,3,3,3,4,2,3,3,3,2,2,3,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,30,65,5,20,40,20,20,15,30,60,25,0,0,5,80,50,5,35,25,1,15,20,50,30,1,1,outputaccurate_1_189,1,49,99,94.86,1,64.46,24.5,28.57,79.59,34.69,6.12,0,0,0,0,0,0,6.12,14.29,10.2,2.04,2.04,2.04,0,10.2,2.04,0,2.04,0,0,2.04,2.04,0,0,0,0,16.33,8.16,0,0,2.04,6.12,2.04,2.04,0,2.04,0,0,10.2,8.16,2.04,0,4.08,2.04,2.04,2.04,0,12.24,6.12,6.12,0,0,0,2.04,4.08,0,0,0,0,0,2.04,4.08,0,6.12,0,0,0,0,0,0,0,0,4.08,4.08,0,0,0,0,0,0,0,0,0,0,outputaccurate,1,189,outputaccurate_1_189
190,2/12/16 12:22,2/12/16 12:29,1,3167,statusupdate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,"Children are the greatest gift we are ever given and should be the thing we cherish most in our lives. If we are not giving them our absolute attention and molding them from birth then we are setting them up for failure. The attention and love children need and desire is critical to their development and if they are ignored or feel as though you pay more attention to your smart phone how would that make them feel. How would you feel if a spouse or partner constantly ingored you and were always staring at their phone, you would feel bad and probably end the relationship, but kids cannot and they love you unconditionally and need us so learn to ignore the smartphone and be there for your kids.",,,,,,,,,,,,2,1,NA,4,4,2,2,4,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,92,4,100,100,75,55,98,93,32,63,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputstatusupdate_4_190,1,129,6.37,99,7.61,54.97,32.25,17.05,95.35,62.02,18.6,17.05,0,5.43,5.43,0,6.2,1.55,4.65,7.75,10.85,6.2,17.05,1.55,21.71,3.88,3.1,1.55,0,1.55,9.3,5.43,3.88,0,0.78,0.78,26.36,0.78,0.78,0,0,24.81,6.2,2.33,7.75,5.43,2.33,6.98,5.43,0.78,1.55,3.1,2.33,0,0.78,0,0,14.73,9.3,0.78,3.88,0.78,1.55,2.33,14.73,0.78,6.98,0,2.33,4.65,3.1,0,0,0.78,0,0,0,0,0,0,0,0,4.65,3.1,1.55,0,0,0,0,0,0,0,0,0,outputstatusupdate,4,190,outputstatusupdate_4_190
191,2/12/16 12:22,2/12/16 12:31,1,7455,comment,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,,,,"Parents should focus entirely on their kids, especially toddlers. Kids need attention. If they do not get the attention that they need they will turn into bad apples. I agree with this article in that babies face a critical time in which parents need to pay consistent attention to them.",,,,,,,1,2,NA,3,2,3,3,3,3,3,3,3,3,4,4,5,4,4,4,5,4,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,80,80,10,50,50,75,0,90,0,100,60,60,20,10,10,50,50,30,40,20,0,0,20,50,20,2,1,outputcomment_4_191,1,50,67.87,88.48,12.17,4.95,12.5,22,90,50,20,12,2,0,0,0,10,8,4,14,6,2,2,2,16,0,0,2,0,2,6,2,4,0,2,0,20,6,0,0,0,22,6,0,10,2,4,4,0,0,0,0,2,2,0,0,0,8,4,0,0,2,2,0,12,2,12,2,8,2,2,0,0,2,0,0,2,0,0,2,0,0,10,8,2,0,0,0,0,0,0,0,0,0,outputcomment,4,191,outputcomment_4_191
192,2/12/16 12:22,2/12/16 12:32,1,6927,informative,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,I think that it should receive funding because we need to ensure that families are healthy. It is to the benefit of society as a whole that families are healthy and produce sane and productive individuals. We will all  benefit from this so it is definitely a good idea.,,,,,3,NA,3,3,2,3,2,3,3,3,3,3,3,4,5,5,5,5,4,5,5,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,80,10,50,50,80,0,80,0,100,50,50,20,5,20,50,50,10,50,30,5,0,10,50,50,2,1,outputinformative_5_192,1,49,23.51,94.86,1,99,16.33,28.57,97.96,59.18,20.41,6.12,2.04,4.08,0,0,0,14.29,6.12,10.2,12.24,4.08,10.2,0,16.33,8.16,2.04,0,0,4.08,12.24,12.24,0,0,0,0,14.29,4.08,0,0,0,18.37,4.08,6.12,4.08,0,4.08,0,0,0,0,0,0,0,0,0,0,14.29,8.16,0,0,6.12,0,0,12.24,2.04,2.04,2.04,0,2.04,4.08,4.08,4.08,2.04,0,0,0,0,0,0,0,0,6.12,6.12,0,0,0,0,0,0,0,0,0,0,outputinformative,5,192,outputinformative_5_192
193,2/12/16 12:31,2/12/16 12:34,1,9386,statusupdate,1,1,1,i disagree with the prosecution of this man. i have posted about this on facebook as well. planned parenthood should have all their government funding removed and be sued for damages. they are disgusting. ,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,2,1,NA,3,2,3,2,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,44,17,52,81,95,70,87,81,38,39,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputstatusupdate_1_193,1,34,41.45,81.12,2.14,1,8.5,29.41,94.12,58.82,17.65,11.76,5.88,0,0,0,5.88,5.88,2.94,17.65,14.71,5.88,5.88,0,17.65,2.94,2.94,0,0,2.94,11.76,2.94,8.82,0,0,0,14.71,2.94,0,0,2.94,5.88,0,0,2.94,0,2.94,0,0,0,0,0,0,0,0,0,0,11.76,5.88,2.94,2.94,0,0,2.94,11.76,0,5.88,2.94,2.94,0,2.94,2.94,0,2.94,0,0,2.94,0,0,0,2.94,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,outputstatusupdate,1,193,outputstatusupdate_1_193
194,2/12/16 12:39,2/12/16 12:47,1,1027,informative,1,1,NA,,,,,,,NA,,,,,,,1,,"This article asserts that cell phones are bad for parenting. No concrete statistics are given. Instead the evidence is anecdotal. The author suggests that the existence of cell phones mean that parents are on their cell phones all the time, never fully paying attention to their children.",,,,,NA,,,,,,,,,,,,,1,1,NA,1,4,3,1,1,2,1,1,1,1,4,4,3,3,3,4,3,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,90,10,90,90,35,40,90,75,40,40,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputinformative_3_194,1,47,65.57,89.9,25.35,4.35,11.75,27.66,78.72,46.81,12.77,4.26,0,0,0,0,4.26,8.51,8.51,8.51,8.51,6.38,0,4.26,12.77,2.13,0,0,0,2.13,2.13,0,2.13,0,0,0,19.15,4.26,0,0,0,12.77,6.38,0,0,0,4.26,2.13,6.38,0,6.38,0,0,0,0,0,0,8.51,4.26,0,2.13,0,2.13,2.13,10.64,0,8.51,0,4.26,4.26,2.13,0,0,2.13,0,0,0,0,0,0,0,0,10.64,8.51,2.13,0,0,0,0,0,0,0,0,0,outputinformative,3,194,outputinformative_3_194
195,2/12/16 12:54,2/12/16 13:00,1,9041,statusupdate,1,1,1,I remember when this video came out and im just now hearing about this. I find it BS that the guy trying to expose them is the one facing federal time. How does that make any sense? He was doing good by exposing them but the corrupt government won somebody over with money and now its the  exact opposite of what should be happening. I'm sick and tired of the government getting away with crap like this. He shouldnt be facing jail time and Planned Parenthood should be the ones facing it. ,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,2,1,NA,1,4,2,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,NA,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,10,50,50,30,80,50,50,70,70,30,50,50,30,90,50,50,70,20,50,50,30,30,70,50,50,4,1,outputstatusupdate_1_195,1,92,26.37,45.67,16.76,25.77,15.33,15.22,90.22,59.78,19.57,8.7,4.35,0,0,2.17,2.17,10.87,6.52,11.96,13.04,6.52,7.61,1.09,21.74,2.17,1.09,3.26,1.09,1.09,4.35,2.17,2.17,0,1.09,0,8.7,1.09,1.09,0,3.26,15.22,3.26,2.17,3.26,3.26,1.09,2.17,3.26,1.09,1.09,0,3.26,1.09,2.17,0,0,9.78,1.09,3.26,3.26,3.26,0,4.35,11.96,0,10.87,1.09,3.26,6.52,2.17,1.09,0,1.09,0,0,2.17,2.17,1.09,0,0,0,7.61,5.43,0,0,0,1.09,0,0,0,1.09,0,0,outputstatusupdate,1,195,outputstatusupdate_1_195
196,2/12/16 12:55,2/12/16 13:01,1,8341,informative,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,Rats were studied to see if disrupted attention from moms affect their happiness.  The rats who were disrupted ate less sugar solution and also played less.  The correlation between humans and their children seems to be that the constant disruption of cell phones could affect babies during that stage where they need undivided attention from parents.,,,,,,,,,,,2,2,NA,3,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,5,5,5,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,66,57,62,51,12,27,84,91,40,21,18,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,outputinformative_4_196,1,56,75.78,94.58,4.35,87.2,18.67,25,85.71,44.64,10.71,5.36,0,0,0,0,5.36,5.36,5.36,12.5,7.14,3.57,7.14,0,21.43,3.57,3.57,3.57,0,3.57,3.57,3.57,0,0,0,0,17.86,5.36,0,1.79,0,17.86,8.93,5.36,5.36,3.57,0,1.79,5.36,1.79,1.79,0,3.57,0,0,0,3.57,5.36,1.79,1.79,1.79,0,0,8.93,7.14,0,5.36,0,1.79,3.57,1.79,1.79,0,0,0,0,0,0,0,0,0,0,5.36,5.36,0,0,0,0,0,0,0,0,0,0,outputinformative,4,196,outputinformative_4_196
197,2/12/16 12:56,2/12/16 13:02,1,2065,comment,1,1,1,,,,,,David Daleiden staged this video incriminating Planned Parenthood. Planned Parenthood did not sell fetal tissue and is not guilty of performing abortions on live babies. Daleiden should get the book thrown at him.,NA,,,,,,,NA,,,,,,,NA,,,,,,,,,,,,,1,1,NA,3,2,3,3,2,3,3,3,3,3,4,4,2,4,4,2,4,4,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,80,60,1,0,90,60,10,40,20,40,60,30,10,0,10,70,10,10,40,30,0,30,20,30,50,2,1,outputcomment_1_197,1,33,72.52,50,2.4,1.59,11,27.27,78.79,36.36,6.06,3.03,0,0,0,3.03,0,3.03,3.03,9.09,9.09,0,3.03,6.06,21.21,3.03,0,0,0,0,3.03,0,3.03,3.03,0,0,12.12,9.09,0,0,3.03,9.09,0,0,3.03,0,0,6.06,3.03,3.03,0,0,6.06,0,6.06,3.03,0,15.15,6.06,6.06,0,3.03,0,6.06,12.12,0,9.09,3.03,6.06,0,6.06,6.06,0,3.03,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,outputcomment,1,197,outputcomment_1_197
198,2/12/16 13:03,2/12/16 13:08,1,6171,like,1,1,NA,,,,,,,1,,,,,"This is pretty much exactly what happened. The videos were a hoax, Planned Parenthood's actions were perfectly legal. Just another in a long string of lies and smears against Planned Parenthood. ",,NA,,,,,,,NA,,,,,,,,,,,,,1,1,NA,3,2,2,3,4,3,3,2,3,3,4,4,4,4,4,5,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,30,95,10,90,65,65,10,70,5,50,20,20,2,8,55,95,25,2,40,20,5,15,40,15,20,1,1,outputlike_2_198,1,31,84.23,62.65,8.87,83.22,10.33,32.26,90.32,45.16,9.68,0,0,0,0,0,0,9.68,9.68,9.68,9.68,3.23,3.23,0,12.9,0,0,3.23,0,6.45,9.68,6.45,3.23,0,3.23,0,6.45,6.45,0,0,0,12.9,0,0,0,3.23,6.45,3.23,3.23,3.23,0,0,0,0,0,0,0,16.13,6.45,9.68,0,3.23,0,9.68,3.23,0,9.68,3.23,6.45,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,16.13,9.68,3.23,0,0,0,0,0,0,3.23,0,0,outputlike,2,198,outputlike_2_198
199,2/12/16 13:06,2/12/16 13:12,1,5597,statusupdate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,NA,,,,,,,Of course they should receive federal funding. They are no different than any other doctors office that can bill Medicaid. The services covered by federal funding don't even include abortion. Do some research you idiots.,,,,,,1,1,NA,3,2,2,3,2,4,3,3,2,3,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,50,99,2,0,50,60,5,30,3,75,99,25,0,0,50,99,25,10,50,55,0,50,50,75,25,2,1,outputstatusupdate_NA_199,1,1,92.84,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outputstatusupdate,NA,199,outputstatusupdate_NA_199
200,2/12/16 13:05,2/12/16 13:12,1,9505,accurate,1,1,NA,,,,,,,NA,,,,,,,NA,,,,,,,1,,,THE MORE SUGAR INTAKE THE MORE THEY NEEDED THEIR PARENTS,,,,,,,,,,2,1,NA,4,1,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,100,1,0,1,1,1,100,1,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,outputaccurate_4_200,1,10,92.84,99,1,25.77,10,10,90,40,20,20,0,0,0,0,20,0,20,0,0,0,0,0,10,20,20,0,0,20,0,0,0,0,0,0,30,10,0,0,0,10,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outputaccurate,4,200,outputaccurate_4_200
